method,seed,task,threshold,overall,cpa,matched,cpa_minus_overall,cpa_minus_matched
finetune,47,speed10,0.5,44.15324833258987,55.237481232869065,44.48546498719636,11.084232900279197,10.752016245672706
finetune,47,speed10,1.0,44.15324833258987,50.69297714451831,44.386913360441355,6.539728811928441,6.3060637840769544
finetune,47,speed10,1.5,44.15324833258987,48.60190175508865,44.36221255100901,4.448653422498779,4.239689204079639
finetune,47,speed10,2.0,44.15324833258987,47.69954008764633,44.39410087416236,3.5462917550564583,3.3054392134839645
finetune,59,speed10,0.5,37.46532494353503,50.338306964614006,38.0115198127525,12.872982021078975,12.326787151861502
finetune,59,speed10,1.0,37.46532494353503,44.96123440077291,37.72863090814657,7.495909457237879,7.232603492626339
finetune,59,speed10,1.5,37.46532494353503,42.59431259366064,37.65759597810126,5.128987650125609,4.9367166155593765
finetune,59,speed10,2.0,37.46532494353503,41.52354676712977,37.681222807677564,4.058221823594742,3.8423239594522087
finetune,71,speed10,0.5,37.83010888519883,52.816880459716806,38.49275041000608,14.986771574517974,14.324130049710725
finetune,71,speed10,1.0,37.83010888519883,46.211902358853855,38.259197216668596,8.381793473655023,7.952705142185259
finetune,71,speed10,1.5,37.83010888519883,43.405410007217924,38.16255706966443,5.575301122019091,5.242852937553494
finetune,71,speed10,2.0,37.83010888519883,42.11275124552491,38.10863863096712,4.282642360326079,4.0041126145577906
finetune,89,speed10,0.5,56.037688390046355,66.13759829743682,56.54750383468595,10.099909907390469,9.590094462750876
finetune,89,speed10,1.0,56.037688390046355,62.61451385035359,56.43502137389416,6.576825460307234,6.17949247645943
finetune,89,speed10,1.5,56.037688390046355,60.839901874633306,56.38320593424285,4.80221348458695,4.456695940390453
finetune,89,speed10,2.0,56.037688390046355,60.07830287044794,56.38188676573873,4.040614480401587,3.696416104709215
finetune,107,speed10,0.5,38.00790807839856,49.092745929956436,38.59402914800926,11.084837851557879,10.498716781947174
finetune,107,speed10,1.0,38.00790807839856,44.5978728206469,38.443231525260266,6.589964742248341,6.154641295386632
finetune,107,speed10,1.5,38.00790807839856,42.50870163522085,38.293153030256875,4.500793556822295,4.215548604963978
finetune,107,speed10,2.0,38.00790807839856,41.59265223883978,38.33264247036562,3.5847441604412253,3.2600097684741627
reservoir,7,speed10,0.5,0.2245069096237421,0.5313687376795014,0.23129652140399728,0.30686182805575934,0.3000722162755042
reservoir,7,speed10,1.0,0.2245069096237421,0.4082676070114979,0.25924953638765036,0.1837606973877558,0.14901807062384753
reservoir,7,speed10,1.5,0.2245069096237421,0.34504983590140365,0.2540612975754835,0.12054292627766156,0.09098853832592013
reservoir,7,speed10,2.0,0.2245069096237421,0.29296565591501245,0.24787414992402654,0.06845874629127036,0.04509150599098591
reservoir,11,speed10,0.5,0.4596084547117352,1.3986946056494538,0.49565766994555943,0.9390861509377186,0.9030369357038943
reservoir,11,speed10,1.0,0.4596084547117352,0.8923993654084842,0.46996125681074175,0.43279091069674896,0.42243810859774245
reservoir,11,speed10,1.5,0.4596084547117352,0.7055885087650733,0.46159477374685565,0.24598005405333806,0.24399373501821764
reservoir,11,speed10,2.0,0.4596084547117352,0.6248160372484098,0.45885926780411246,0.1652075825366746,0.16595676944429738
reservoir,23,speed10,0.5,0.09397550882399082,0.42261230555504403,0.07253053788088282,0.3286367967310532,0.3500817676741612
reservoir,23,speed10,1.0,0.09397550882399082,0.22451076375801415,0.093285301577528,0.13053525493402335,0.13122546218048614
reservoir,23,speed10,1.5,0.09397550882399082,0.151841141667233,0.07635125606921839,0.057865632843242185,0.07548988559801462
reservoir,23,speed10,2.0,0.09397550882399082,0.1283016890943838,0.08326408675589857,0.034326180270392984,0.045037602338485236
reservoir,47,speed10,0.5,0.3288700862005353,1.8760401431022513,0.42327922244106625,1.547170056901716,1.4527609206611851
reservoir,47,speed10,1.0,0.3288700862005353,1.0114725165798686,0.363333095870358,0.6826024303793332,0.6481394207095106
reservoir,47,speed10,1.5,0.3288700862005353,0.7112112450113623,0.3692807044370067,0.38234115881082703,0.3419305405743556
reservoir,47,speed10,2.0,0.3288700862005353,0.5780758504956829,0.3532499640683474,0.24920576429514757,0.22482588642733548
reservoir,59,speed10,0.5,0.7186870691031217,1.3389477973209,0.7256775443112687,0.6202607282177783,0.6132702530096313
reservoir,59,speed10,1.0,0.7186870691031217,1.031934411770689,0.7048710945144927,0.31324734266756726,0.3270633172561963
reservoir,59,speed10,1.5,0.7186870691031217,0.8961597617891469,0.7056140423145734,0.17747269268602517,0.19054571947457355
reservoir,59,speed10,2.0,0.7186870691031217,0.8461850790856693,0.7167247064712157,0.12749800998254757,0.12946037261445364
reservoir,71,speed10,0.5,0.689593016423285,0.8284134495008678,0.6832390644294893,0.13882043307758285,0.14517438507137848
reservoir,71,speed10,1.0,0.689593016423285,0.7029777876258958,0.6911389231991557,0.013384771202610835,0.011838864426740092
reservoir,71,speed10,1.5,0.689593016423285,0.7051269425151174,0.7008306004380611,0.015533926091832462,0.004296342077056314
reservoir,71,speed10,2.0,0.689593016423285,0.6803032346496498,0.6889700128490394,-0.009289781773635153,-0.008666778199389547
reservoir,89,speed10,0.5,0.28943682224303485,0.8116620282852213,0.28643094501290184,0.5222252060421864,0.5252310832723195
reservoir,89,speed10,1.0,0.28943682224303485,0.5045143743473981,0.2841514270276953,0.21507755210436325,0.2203629473197028
reservoir,89,speed10,1.5,0.28943682224303485,0.4151388600532589,0.29215346391588326,0.12570203781022404,0.12298539613737564
reservoir,89,speed10,2.0,0.28943682224303485,0.3768816337186334,0.2866708545501065,0.08744481147559857,0.09021077916852693
reservoir,107,speed10,0.5,0.2712359906435013,1.3633771569941056,0.30875899800135903,1.0921411663506042,1.0546181589927466
reservoir,107,speed10,1.0,0.2712359906435013,0.7938082229666611,0.29414269234150736,0.5225722323231599,0.49966553062515373
reservoir,107,speed10,1.5,0.2712359906435013,0.5719834082628013,0.2792114300377575,0.30074741761929996,0.29277197822504375
reservoir,107,speed10,2.0,0.2712359906435013,0.4735448419260033,0.2807148441816755,0.20230885128250203,0.1928299977443278
gss_adapted,7,speed10,0.5,0.16722028732299804,0.2017208707582264,0.1697532058303729,0.034500583435228355,0.031967664927853495
gss_adapted,7,speed10,1.0,0.16722028732299804,0.15790925835997133,0.1573327681019488,-0.009311028963026713,0.0005764902580225328
gss_adapted,7,speed10,1.5,0.16722028732299804,0.1658392313851819,0.1600457981594802,-0.0013810559378161502,0.005793433225701694
gss_adapted,7,speed10,2.0,0.16722028732299804,0.16256864420117786,0.16140696676673458,-0.004651643121820176,0.0011616774344432867
gss_adapted,11,speed10,0.5,0.2275677957162261,0.4121846085443547,0.2364058718172761,0.18461681282812858,0.17577873672707858
gss_adapted,11,speed10,1.0,0.2275677957162261,0.3655004318283998,0.22253435039834896,0.1379326361121737,0.14296608143005085
gss_adapted,11,speed10,1.5,0.2275677957162261,0.3068027571163464,0.21750789844774202,0.07923496140012032,0.0892948586686044
gss_adapted,11,speed10,2.0,0.2275677957162261,0.2953369489850452,0.22265052088232457,0.0677691532688191,0.07268642810272063
gss_adapted,23,speed10,0.5,0.044675609722733496,-0.11422737605908778,0.031786458299972335,-0.15890298578182127,-0.14601383435906012
gss_adapted,23,speed10,1.0,0.044675609722733496,0.013335554200039419,0.03673354842728717,-0.031340055522694074,-0.02339799422724775
gss_adapted,23,speed10,1.5,0.044675609722733496,0.02093871475033494,0.041426397387039994,-0.023736894972398555,-0.020487682636705053
gss_adapted,23,speed10,2.0,0.044675609722733496,0.037201406448948225,0.04438303058023005,-0.007474203273785271,-0.007181624131281823
gss_adapted,47,speed10,0.5,0.13808560222387314,-0.40642869854784763,0.10099691614794865,-0.5445143007717208,-0.5074256146957963
gss_adapted,47,speed10,1.0,0.13808560222387314,-0.12641634453828682,0.13081738074167537,-0.26450194676216,-0.2572337252799622
gss_adapted,47,speed10,1.5,0.13808560222387314,-0.04153149619762478,0.12333832727346501,-0.17961709842149792,-0.1648698234710898
gss_adapted,47,speed10,2.0,0.13808560222387314,0.02131669140597272,0.1214479488845836,-0.11676891081790042,-0.10013125747861087
gss_adapted,59,speed10,0.5,0.04654437537491322,0.15673351662321242,0.035522227099215514,0.1101891412482992,0.1212112895239969
gss_adapted,59,speed10,1.0,0.04654437537491322,0.10487573604909178,0.037487882104254806,0.058331360674178566,0.06738785394483698
gss_adapted,59,speed10,1.5,0.04654437537491322,0.09672946521268894,0.03761746664483416,0.05018508983777572,0.059111998567854776
gss_adapted,59,speed10,2.0,0.04654437537491322,0.07082622145766204,0.035379867508578085,0.024281846082748824,0.03544635394908396
gss_adapted,71,speed10,0.5,0.5467951041162014,0.614452931113268,0.5485683130646268,0.06765782699706668,0.06588461804864121
gss_adapted,71,speed10,1.0,0.5467951041162014,0.5714124553458273,0.5390327642777796,0.02461735122962594,0.03237969106804772
gss_adapted,71,speed10,1.5,0.5467951041162014,0.5649942652094517,0.5396594729471773,0.01819916109325037,0.02533479226227442
gss_adapted,71,speed10,2.0,0.5467951041162014,0.571641206216182,0.5435702374446554,0.024846102099980616,0.028070968771526594
gss_adapted,89,speed10,0.5,-0.24473405741155146,-0.2318804879619189,-0.23785504440595964,0.012853569449632563,0.005974556444040741
gss_adapted,89,speed10,1.0,-0.24473405741155146,-0.24313509437733657,-0.24892572519246242,0.0015989630342148897,0.005790630815125847
gss_adapted,89,speed10,1.5,-0.24473405741155146,-0.2546393113458617,-0.2540331965536261,-0.009905253934310243,-0.0006061147922356014
gss_adapted,89,speed10,2.0,-0.24473405741155146,-0.25258241634536943,-0.25371263927962207,-0.007848358933817967,0.0011302229342526338
gss_adapted,107,speed10,0.5,0.025526824776083232,-0.04215232396000967,-0.0065324776136575415,-0.0676791487360929,-0.035619846346352124
gss_adapted,107,speed10,1.0,0.025526824776083232,-0.02724153926535247,0.007764605886744982,-0.0527683640414357,-0.035006145152097455
gss_adapted,107,speed10,1.5,0.025526824776083232,-0.03496665798543349,0.012661639442025805,-0.060493482761516726,-0.0476282974274593
gss_adapted,107,speed10,2.0,0.025526824776083232,-0.018822786881535065,0.01654135415033535,-0.0443496116576183,-0.03536414103187041
cgsm_dual,7,speed10,0.5,0.17962852891534567,0.17759363439070616,0.17045764768079993,-0.002034894524639508,0.007135986709906228
cgsm_dual,7,speed10,1.0,0.17962852891534567,0.18845302655806528,0.17163672428798618,0.008824497642719614,0.016816302270079103
cgsm_dual,7,speed10,1.5,0.17962852891534567,0.18603922530625,0.177599256217231,0.00641069639090433,0.008439969089019006
cgsm_dual,7,speed10,2.0,0.17962852891534567,0.21047438022061066,0.1799840551029474,0.030845851305264987,0.030490325117663253
cgsm_dual,11,speed10,0.5,0.14249139165878297,0.023645876901936157,0.13242365527727779,-0.1188455147568468,-0.10877777837534162
cgsm_dual,11,speed10,1.0,0.14249139165878297,0.10374537198762865,0.13484962599607495,-0.03874601967115432,-0.031104254008446297
cgsm_dual,11,speed10,1.5,0.14249139165878297,0.10577738646401867,0.14090012065579813,-0.036714005194764296,-0.035122734191779456
cgsm_dual,11,speed10,2.0,0.14249139165878297,0.1271452070332834,0.13401421673947705,-0.015346184625499582,-0.006869009706193668
cgsm_dual,23,speed10,0.5,0.054681390568614006,-0.0665505468377268,0.06424972793277732,-0.1212319374063408,-0.13080027477050413
cgsm_dual,23,speed10,1.0,0.054681390568614006,0.027469825364361884,0.07196973967702515,-0.027211565204252122,-0.044499914312663265
cgsm_dual,23,speed10,1.5,0.054681390568614006,0.04020611059256378,0.06693370196151721,-0.014475279976050227,-0.026727591368953432
cgsm_dual,23,speed10,2.0,0.054681390568614006,0.05356043292299766,0.06461874581333468,-0.001120957645616344,-0.01105831289033702
cgsm_dual,47,speed10,0.5,0.11661909378319979,0.0636115603109929,0.11145064643889628,-0.053007533472206894,-0.047839086127903385
cgsm_dual,47,speed10,1.0,0.11661909378319979,0.10528097854435267,0.11619163495913604,-0.011338115238847118,-0.010910656414783365
cgsm_dual,47,speed10,1.5,0.11661909378319979,0.09346115456438371,0.11133002951197393,-0.02315793921881608,-0.01786887494759022
cgsm_dual,47,speed10,2.0,0.11661909378319979,0.08980066520264496,0.11111552272751546,-0.02681842858055483,-0.0213148575248705
cgsm_dual,59,speed10,0.5,0.2506099805533886,0.15371349188669814,0.24371924924307,-0.09689648866669048,-0.09000575735637187
cgsm_dual,59,speed10,1.0,0.2506099805533886,0.22613678169533477,0.23990025084641703,-0.024473198858053852,-0.013763469151082258
cgsm_dual,59,speed10,1.5,0.2506099805533886,0.24829382158400162,0.24532609211024914,-0.002316158969387,0.002967729473752484
cgsm_dual,59,speed10,2.0,0.2506099805533886,0.2531027364835865,0.24477470714005967,0.0024927559301978763,0.008328029343526833
cgsm_dual,71,speed10,0.5,0.2769879032969475,0.1145011962084246,0.25442837540404895,-0.16248670708852292,-0.13992717919562436
cgsm_dual,71,speed10,1.0,0.2769879032969475,0.2067685463971483,0.2678927093338055,-0.07021935689979919,-0.06112416293665718
cgsm_dual,71,speed10,1.5,0.2769879032969475,0.247450380382236,0.2673607017168923,-0.02953752291471151,-0.01991032133465631
cgsm_dual,71,speed10,2.0,0.2769879032969475,0.2744922488927841,0.26829987624183893,-0.0024956544041633832,0.006192372650945188
cgsm_dual,89,speed10,0.5,0.16573915151506663,-0.11132481897064529,0.15329020630699924,-0.2770639704857119,-0.2646150252776445
cgsm_dual,89,speed10,1.0,0.16573915151506663,-0.06047308845141521,0.13226111907349786,-0.22621223996648185,-0.19273420752491308
cgsm_dual,89,speed10,1.5,0.16573915151506663,0.023260412042233055,0.14250221301145605,-0.14247873947283357,-0.11924180096922299
cgsm_dual,89,speed10,2.0,0.16573915151506663,0.07653468922108805,0.14656559217053028,-0.08920446229397858,-0.07003090294944223
cgsm_dual,107,speed10,0.5,0.12900253795832395,0.022777795791625977,0.11280872080410123,-0.10622474216669797,-0.09003092501247525
cgsm_dual,107,speed10,1.0,0.12900253795832395,0.07816837166466416,0.11129475326065774,-0.05083416629365979,-0.033126381595993584
cgsm_dual,107,speed10,1.5,0.12900253795832395,0.07919278545824755,0.11765232922377239,-0.049809752500076396,-0.03845954376552484
cgsm_dual,107,speed10,2.0,0.12900253795832395,0.1054120688186343,0.1206757686268169,-0.02359046913968965,-0.01526369980818261
dualls_adapted,7,speed10,0.5,0.08795169671624899,0.1481672464552974,0.08358289208705273,0.06021554973904843,0.06458435436824468
dualls_adapted,7,speed10,1.0,0.08795169671624899,0.18682568106877698,0.08574782400952963,0.09887398435252799,0.10107785705924735
dualls_adapted,7,speed10,1.5,0.08795169671624899,0.15664921668977697,0.08641336480965853,0.06869751997352798,0.07023585188011844
dualls_adapted,7,speed10,2.0,0.08795169671624899,0.1327146727476876,0.08830561859214424,0.044762976031438625,0.04440905415554337
dualls_adapted,11,speed10,0.5,0.14575497453659772,0.1680740795210394,0.15624753203345812,0.022319104984441673,0.011826547487581274
dualls_adapted,11,speed10,1.0,0.14575497453659772,0.23336197860339983,0.14718907120036784,0.08760700406680211,0.08617290740303199
dualls_adapted,11,speed10,1.5,0.14575497453659772,0.21052844022988249,0.14614543364433563,0.06477346569328477,0.06438300658554685
dualls_adapted,11,speed10,2.0,0.14575497453659772,0.1833563407612267,0.14291336982729227,0.03760136622462898,0.040442970933934425
dualls_adapted,23,speed10,0.5,0.12683757551014424,0.14213581710897816,0.12661464214518264,0.015298241598833917,0.015521174963795514
dualls_adapted,23,speed10,1.0,0.12683757551014424,0.18139070316662775,0.13682871360681464,0.05455312765648351,0.04456198955981311
dualls_adapted,23,speed10,1.5,0.12683757551014424,0.15675514616679737,0.13455448684900542,0.029917570656653125,0.022200659317791943
dualls_adapted,23,speed10,2.0,0.12683757551014424,0.1584289322865692,0.13318152921316626,0.03159135677642497,0.025247403073402952
dualls_adapted,47,speed10,0.5,0.2737587485462427,0.41345703937308326,0.2773701727134265,0.13969829082684054,0.13608686665965675
dualls_adapted,47,speed10,1.0,0.2737587485462427,0.34716604225536485,0.28101267124807705,0.07340729370912213,0.0661533710072878
dualls_adapted,47,speed10,1.5,0.2737587485462427,0.31329998712938745,0.2727540800103116,0.03954123858314473,0.04054590711907585
dualls_adapted,47,speed10,2.0,0.2737587485462427,0.2961272376224333,0.27173537600430775,0.0223684890761906,0.024391861618125565
dualls_adapted,59,speed10,0.5,0.20190615754947067,0.08263986397788163,0.1970362362802682,-0.11926629357158904,-0.11439637230238657
dualls_adapted,59,speed10,1.0,0.20190615754947067,0.14802224027650646,0.19899537927005032,-0.05388391727296421,-0.05097313899354386
dualls_adapted,59,speed10,1.5,0.20190615754947067,0.15482546395498284,0.20099475674114903,-0.04708069359448783,-0.04616929278616619
dualls_adapted,59,speed10,2.0,0.20190615754947067,0.1844661662231983,0.19950373524282441,-0.017439991326272358,-0.015037569019626107
dualls_adapted,71,speed10,0.5,0.14735801436007023,0.3042587496691349,0.1490843774006378,0.15690073530906468,0.15517437226849712
dualls_adapted,71,speed10,1.0,0.14735801436007023,0.3151324679218343,0.15868071176075088,0.16777445356176407,0.15645175616108342
dualls_adapted,71,speed10,1.5,0.14735801436007023,0.28099136588527407,0.15694341846146825,0.13363335152520384,0.12404794742380582
dualls_adapted,71,speed10,2.0,0.14735801436007023,0.23846062539957694,0.15546545567797998,0.0911026110395067,0.08299516972159696
dualls_adapted,89,speed10,0.5,0.09566930954158306,0.24020830690080583,0.08006602562783502,0.14453899735922277,0.1601422812729708
dualls_adapted,89,speed10,1.0,0.09566930954158306,0.1524592059877223,0.08075118646622632,0.05678989644613924,0.07170801952149598
dualls_adapted,89,speed10,1.5,0.09566930954158306,0.14313318978499445,0.08515969211598691,0.04746388024341139,0.05797349766900754
dualls_adapted,89,speed10,2.0,0.09566930954158306,0.09615870027552617,0.08949611550851956,0.000489390733943107,0.00666258476700661
dualls_adapted,107,speed10,0.5,0.07277478350326419,0.020420943567266016,0.06301389377863884,-0.052353839935998174,-0.04259295021137282
dualls_adapted,107,speed10,1.0,0.07277478350326419,0.055423235260945045,0.06517980613980139,-0.017351548242319145,-0.009756570878856341
dualls_adapted,107,speed10,1.5,0.07277478350326419,0.04669784234892657,0.06221168697271406,-0.02607694115433762,-0.015513844623787486
dualls_adapted,107,speed10,2.0,0.07277478350326419,0.07648071009944714,0.06321804291615371,0.0037059265961829485,0.013262667183293428
