example_index,risk_rank,gradient_magnitude_rank,risk_score,gradient_magnitude,high_risk
1530,0.06325,0.23825,0.01984564,0.36785617,False
1531,0.0495,0.18975,0.011233243,0.32349113,False
1532,0.08225,0.14525,0.03366433,0.2900928,False
1533,0.04475,0.15575,0.008373911,0.2978615,False
1534,0.01625,0.33975,0.0004673054,0.4584536,False
1535,0.014,0.201,0.00020198664,0.33351004,False
1536,0.01,0.7365,7.426224e-05,1.0238562,False
1537,0.79625,0.95425,0.8374245,2.566036,True
1538,0.691,0.99175,0.71422553,10.065315,True
1539,0.908,0.78775,0.9414221,1.157816,True
1540,0.28875,0.02725,0.26017702,0.1574934,False
1541,0.19575,0.008,0.15459815,0.123421185,False
1542,0.439,0.02325,0.42843467,0.1530815,False
1543,0.1395,0.18825,0.08720259,0.32203522,False
1544,0.334,0.17875,0.30880764,0.3152641,False
1545,0.979,0.8935,0.9845836,1.6580739,True
1546,0.7295,0.6455,0.75803673,0.82620746,True
1547,0.948,0.58925,0.9658048,0.7305034,True
1548,0.4195,0.95175,0.4026182,2.4847927,False
1549,0.615,0.41075,0.629577,0.53204083,True
1550,0.34475,0.85575,0.32252038,1.4370059,False
1551,0.1425,0.75775,0.09069964,1.0743029,False
1552,0.0745,0.8095,0.02783179,1.2265656,False
1553,0.9535,0.86925,0.9689984,1.4934522,True
1554,0.7505,0.88075,0.7846325,1.574884,True
1555,0.5665,0.311,0.58248025,0.42775017,False
1556,0.567,0.405,0.5827193,0.52712464,False
1557,0.4865,0.44325,0.48357812,0.5704234,False
1558,0.69775,0.461,0.72181743,0.5872725,True
1559,0.73125,0.6425,0.7598532,0.8203962,True
1560,0.7895,0.021,0.82723564,0.15123191,True
1561,0.42075,0.36025,0.4050961,0.4833144,False
1562,0.28975,0.4075,0.26057976,0.52980745,False
1563,0.1625,0.04775,0.115140736,0.1869126,False
1564,0.182,0.09175,0.13591853,0.23876046,False
1565,0.2205,0.484,0.18167624,0.61135525,False
1566,0.16625,0.53525,0.120021746,0.6646799,False
1567,0.8665,0.86475,0.9050415,1.4699551,True
1568,0.62375,0.7385,0.63916934,1.0301156,True
1569,0.90525,0.90675,0.93970233,1.7673846,True
1570,0.264,0.9565,0.2323027,2.6805327,False
1571,0.63675,0.655,0.6506495,0.84498155,True
1572,0.6995,0.92625,0.7223536,1.9926014,True
1573,0.6965,0.9845,0.7204577,6.4077663,True
1574,0.95675,0.78125,0.9712342,1.140391,True
1575,0.4055,0.84,0.3834979,1.3644011,False
1576,0.2305,0.44525,0.19213536,0.5723418,False
1577,0.15875,0.89825,0.10709246,1.7031476,False
1578,0.18125,0.832,0.13534833,1.3255951,False
1579,0.881,0.9105,0.9186611,1.7966214,True
1580,0.4985,0.64875,0.4984056,0.8297351,False
1581,0.9085,0.0135,0.9415676,0.13562629,True
1582,0.58675,0.68675,0.6007144,0.9038221,False
1583,0.49475,0.51075,0.4939596,0.63867027,False
1584,0.5,0.81875,0.5002634,1.2609619,False
1585,0.74925,0.40775,0.78224003,0.52985793,True
1586,0.27125,0.9685,0.24068959,3.2730641,False
1587,0.7,0.345,0.72286975,0.46227035,True
1588,0.59575,0.9365,0.6090259,2.1660845,True
1589,0.2715,0.62175,0.24084058,0.78205234,False
1590,0.26225,0.561,0.23007278,0.69695127,False
1591,0.13875,0.28075,0.086629264,0.40373886,False
1592,0.49775,0.10425,0.49808246,0.24988326,False
1593,0.947,0.699,0.96528536,0.93025756,True
1594,0.72975,0.765,0.758272,1.09261,True
1595,0.618,0.431,0.63307303,0.55306786,True
1596,0.46225,0.88875,0.45487106,1.6226338,False
1597,0.26175,0.0205,0.22881515,0.1506217,False
1598,0.4485,0.68075,0.4397883,0.89185673,False
1599,0.957,0.60475,0.9713277,0.7524209,True
1600,0.643,0.74425,0.65807235,1.0399019,True
1601,0.59775,0.54,0.6118536,0.6698212,True
1602,0.41225,0.4655,0.39115554,0.5911256,False
1603,0.139,0.0285,0.087081976,0.15966642,False
1604,0.1785,0.437,0.13138855,0.56276387,False
1605,0.76475,0.71775,0.7999845,0.9844339,True
1606,0.3985,0.735,0.3745367,1.0191395,False
1607,0.897,0.54275,0.9321955,0.6730774,True
1608,0.31175,0.89075,0.28499737,1.6338682,False
1609,0.34,0.2535,0.31629312,0.3806838,False
1610,0.814,0.469,0.85731775,0.59557396,True
1611,0.306,0.696,0.27919397,0.92435867,False
1612,0.95975,0.17025,0.973087,0.30781317,True
1613,0.54075,0.66775,0.5493928,0.8677234,False
1614,0.321,0.03875,0.2939812,0.17380676,False
1615,0.5255,0.1495,0.5321085,0.29303363,False
1616,0.191,0.10225,0.14948323,0.24787512,False
1617,0.9595,0.413,0.9730533,0.53346545,True
1618,0.75975,0.505,0.7935182,0.6330065,True
1619,0.14075,0.2765,0.08772167,0.39925072,False
1620,0.33025,0.23875,0.3062118,0.3679489,False
1621,0.687,0.5265,0.70867264,0.6567416,True
1622,0.1215,0.57375,0.070389226,0.7141808,False
1623,0.047,0.248,0.00923469,0.37447956,False
1624,0.04,0.0065,0.0063583623,0.11333132,False
1625,0.277,0.628,0.24625535,0.7911332,False
1626,0.08625,0.646,0.03685498,0.8265913,False
1627,0.19325,0.68175,0.15234727,0.8935273,False
1628,0.046,0.65,0.00899561,0.83479863,False
1629,0.186,0.975,0.14024006,4.127148,False
1630,0.68925,0.33825,0.7129594,0.45728514,True
1631,0.722,0.244,0.74942786,0.37201723,True
1632,0.616,0.189,0.6312664,0.322689,True
1633,0.60125,0.17125,0.614506,0.3093033,True
1634,0.2275,0.266,0.18791494,0.3899048,False
1635,0.29775,0.107,0.27071357,0.25192833,False
1636,0.24375,0.051,0.20697756,0.19175422,False
1637,0.142,0.607,0.08972477,0.75574577,False
1638,0.3275,0.2425,0.30324197,0.37081704,False
1639,0.16875,0.044,0.12245542,0.18226151,False
1640,0.94125,0.90175,0.9617719,1.7259444,True
1641,0.28525,0.23625,0.2559133,0.3657736,False
1642,0.11325,0.195,0.06311745,0.32913756,False
1643,0.22875,0.165,0.18948986,0.304335,False
1644,0.044,0.26125,0.008241546,0.38696238,False
1645,0.19175,0.50575,0.150318,0.63380677,False
1646,0.96,0.8735,0.97326005,1.5289074,True
1647,0.93925,0.2185,0.9607561,0.34795827,True
1648,0.873,0.79025,0.9111816,1.1658863,True
1649,0.4515,0.40425,0.44187263,0.5250823,False
1650,0.4145,0.3205,0.39410195,0.43670177,False
1651,0.313,0.73275,0.28541642,1.0125223,False
1652,0.13825,0.30525,0.086177394,0.42395917,False
1653,0.8695,0.1785,0.90816826,0.3151988,True
1654,0.44875,0.02675,0.4404224,0.15627587,False
1655,0.84725,0.009,0.8875829,0.12764531,True
1656,0.73725,0.8075,0.76698,1.2210776,True
1657,0.7585,0.7945,0.79168564,1.180787,True
1658,0.9915,0.881,0.99256015,1.5752724,True
1659,0.78825,0.9985,0.8261853,13.490513,True
1660,0.38325,0.14625,0.36178383,0.29042518,False
1661,0.4255,0.463,0.40830228,0.5887287,False
1662,0.601,0.37525,0.614474,0.4962336,True
1663,0.14825,0.1315,0.09687051,0.2792809,False
1664,0.21675,0.12025,0.1789976,0.26572242,False
1665,0.442,0.86175,0.431531,1.4584024,False
1666,0.74475,0.22175,0.77763826,0.3502447,True
1667,0.26575,0.208,0.2333828,0.33935478,False
1668,0.53075,0.3445,0.5391834,0.46208987,False
1669,0.58075,0.309,0.5951427,0.42662597,False
1670,0.15925,0.18525,0.10745237,0.3200203,False
1671,0.12025,0.46025,0.06992942,0.58701444,False
1672,0.17825,0.7505,0.13104042,1.0555241,False
1673,0.84525,0.722,0.8867889,0.9921674,True
1674,0.57675,0.235,0.5916638,0.36377874,False
1675,0.48275,0.3415,0.48128128,0.45990086,False
1676,0.3325,0.19525,0.30711415,0.32927036,False
1677,0.2805,0.149,0.25056845,0.29259637,False
1678,0.30675,0.7,0.2796683,0.93198746,False
1679,0.36825,0.05425,0.3502618,0.19620915,False
1680,0.8615,0.41725,0.90160185,0.5380924,True
1681,0.77125,0.01825,0.80632126,0.14604397,True
1682,0.74725,0.08825,0.779346,0.2347297,True
1683,0.83975,0.21425,0.88477147,0.34456173,True
1684,0.55175,0.57425,0.5634291,0.7144484,False
1685,0.225,0.315,0.18618092,0.43109092,False
1686,0.16675,0.43475,0.12017228,0.5583289,False
1687,0.92675,0.949,0.953129,2.3866823,True
1688,0.6115,0.83475,0.6262403,1.3386791,True
1689,0.546,0.94325,0.5554283,2.2467895,False
1690,0.999,0.549,0.9992469,0.6829141,True
1691,0.61325,0.7765,0.62793237,1.1291602,True
1692,0.48725,0.30675,0.48405847,0.42481804,False
1693,0.1255,0.74025,0.07519172,1.0323027,False
1694,0.54025,0.43675,0.5487241,0.5626261,False
1695,0.3155,0.7375,0.2875531,1.0283599,False
1696,0.99575,0.84625,0.9961841,1.3963083,True
1697,0.787,0.5935,0.82522994,0.7346229,True
1698,0.91525,0.52675,0.9461919,0.6569943,True
1699,0.669,0.17,0.68892217,0.30720007,True
1700,0.89175,0.16175,0.9279127,0.30122426,True
1701,0.91575,0.66125,0.9464487,0.85700667,True
1702,0.75625,0.756,0.78941756,1.0709554,True
1703,0.78475,0.83125,0.8212673,1.3187126,True
1704,0.8635,0.23475,0.9034425,0.3637729,True
1705,0.47725,0.44375,0.47359318,0.57093936,False
1706,0.28225,0.7705,0.25249282,1.1051831,False
1707,0.14225,0.20125,0.09010356,0.33364263,False
1708,0.25075,0.1665,0.21322525,0.30518475,False
1709,0.21875,0.3825,0.18064855,0.50291365,False
1710,0.14125,0.3855,0.088027336,0.50826955,False
1711,0.12375,0.9395,0.07388293,2.203233,False
1712,0.8685,0.13825,0.90661263,0.284472,True
1713,0.67725,0.702,0.6969845,0.9371341,True
1714,0.32725,0.61775,0.30323112,0.7749684,False
1715,0.2095,0.58975,0.17174791,0.7318094,False
1716,0.064,0.5385,0.020558592,0.66779846,False
1717,0.58775,0.7905,0.6017854,1.1662796,False
1718,0.639,0.803,0.65276986,1.206818,True
1719,0.98675,0.939,0.9893035,2.1982388,True
1720,0.6945,0.13,0.71851796,0.2783835,True
1721,0.2295,0.8355,0.1909557,1.341235,False
1722,0.16825,0.59075,0.12218871,0.73249346,False
1723,0.34575,0.6405,0.32385188,0.8164104,False
1724,0.77075,0.6175,0.80587,0.77372366,True
1725,0.63925,0.6,0.65282464,0.74422437,True
1726,0.2535,0.556,0.21783213,0.69269687,False
1727,0.079,0.522,0.031383757,0.65113395,False
1728,0.0885,0.52625,0.038545445,0.6560225,False
1729,0.405,0.5865,0.38317522,0.7289656,False
1730,0.12625,0.25875,0.07566833,0.38480738,False
1731,0.24975,0.29775,0.21278375,0.417398,False
1732,0.125,0.53575,0.07478778,0.6660221,False
1733,0.1595,0.49025,0.10852209,0.617783,False
1734,0.542,0.1405,0.5509332,0.2866832,False
1735,0.67175,0.01675,0.69171643,0.14296837,True
1736,0.81,0.25775,0.8539559,0.38393202,True
1737,0.20075,0.0055,0.16019474,0.11163328,False
1738,0.20825,0.281,0.17129502,0.4041195,False
1739,0.17025,0.11125,0.12539999,0.25616527,False
1740,0.0725,0.50775,0.025576333,0.6353603,False
1741,0.067,0.35075,0.022072503,0.47370094,False
1742,0.06175,0.24575,0.018946059,0.37321982,False
1743,0.203,0.35175,0.16343656,0.47410062,False
1744,0.2145,0.60075,0.1768869,0.74563766,False
1745,0.022,0.227,0.00083647564,0.35567346,False
1746,0.05075,0.4085,0.0121651655,0.53046,False
1747,0.12475,0.26925,0.074616246,0.39303038,False
1748,0.2815,0.95475,0.2516652,2.5725384,False
1749,0.7085,0.996,0.7332002,11.578164,True
1750,0.27675,0.204,0.24624959,0.33624017,False
1751,0.8755,0.8625,0.9137647,1.4605558,True
1752,0.74875,0.24225,0.78158045,0.3706526,True
1753,0.5915,0.083,0.60549533,0.2287919,False
1754,0.22375,0.178,0.18471515,0.31490397,False
1755,0.15325,0.19225,0.1028993,0.3258831,False
1756,0.3625,0.8195,0.34527582,1.2622293,False
1757,0.20975,0.97225,0.17183593,3.7391472,False
1758,0.37125,0.07625,0.3526157,0.22289684,False
1759,0.9215,0.8705,0.94979507,1.5055445,True
1760,0.995,0.494,0.99509335,0.6214773,True
1761,0.52125,0.01875,0.5271612,0.14824517,False
1762,0.33725,0.49775,0.31228122,0.6256732,False
1763,0.3635,0.39175,0.34572357,0.5127573,False
1764,0.83325,0.8445,0.8773732,1.3894384,True
1765,0.99775,0.829,0.99833196,1.3084556,True
1766,0.388,0.732,0.3658324,1.0115757,False
1767,0.8245,0.34075,0.8687695,0.45936707,True
1768,0.37525,0.142,0.35520312,0.28860605,False
1769,0.46125,0.559,0.45401317,0.69600195,False
1770,0.25725,0.2775,0.22349146,0.40005073,False
1771,0.65275,0.2575,0.6700565,0.3837147,True
1772,0.4675,0.28425,0.45924407,0.40605262,False
1773,0.2665,0.348,0.23487891,0.46900347,False
1774,0.24225,0.06575,0.2047787,0.20921001,False
1775,0.1135,0.15775,0.06312274,0.29938743,False
1776,0.109,0.31325,0.059300564,0.4291938,False
1777,0.8225,0.1005,0.8657977,0.24663469,True
1778,0.4625,0.284,0.45491368,0.40604395,False
1779,0.94625,0.13425,0.96462184,0.28159297,True
1780,0.137,0.2865,0.08520766,0.40773448,False
1781,0.2285,0.80975,0.18936113,1.2271893,False
1782,0.58725,0.91625,0.6013312,1.8759012,False
1783,0.526,0.9765,0.53288233,4.1896353,False
1784,0.59125,0.5805,0.6049535,0.7231168,False
1785,0.65875,0.981,0.67858934,5.4757,True
1786,0.675,0.26975,0.6953628,0.39418387,True
1787,0.578,0.69975,0.5932381,0.93194693,False
1788,0.64775,0.172,0.6643515,0.31008914,True
1789,0.466,0.40925,0.4581883,0.5312794,False
1790,0.43575,0.15675,0.4251934,0.2987459,False
1791,0.3645,0.24675,0.3466938,0.3736947,False
1792,0.26275,0.90225,0.23052242,1.7360436,False
1793,0.2015,0.01325,0.1620766,0.13552323,False
1794,0.77275,0.82275,0.8083107,1.2803028,True
1795,0.78125,0.58325,0.8171104,0.7256387,True
1796,0.56975,0.80225,0.5849656,1.2046375,False
1797,0.263,0.6795,0.23081051,0.89031166,False
1798,0.31875,0.9055,0.29190442,1.7566283,False
1799,0.41175,0.907,0.39103666,1.7705905,False
1800,0.183,0.47825,0.13667741,0.60430557,False
1801,0.9375,0.795,0.9599819,1.1832334,True
1802,0.916,0.85475,0.94668347,1.435926,True
1803,0.40025,0.01575,0.37683943,0.140264,False
1804,0.9565,0.888,0.97083324,1.61575,True
1805,0.82725,0.81175,0.87157494,1.2326616,True
1806,0.15075,0.55675,0.099092856,0.6934004,False
1807,0.91325,0.746,0.94477504,1.0460753,True
1808,0.87,0.34275,0.9084449,0.46043074,True
1809,0.44475,0.04575,0.4350344,0.18319817,False
1810,0.07725,0.139,0.030403541,0.28557733,False
1811,0.06875,0.48575,0.0231071,0.6129308,False
1812,0.87125,0.963,0.90923357,2.9323514,True
1813,0.977,0.9585,0.98345256,2.749265,True
1814,0.594,1.0,0.60734516,19.314804,True
1815,0.58125,0.536,0.5955872,0.66604793,False
1816,0.33175,0.2975,0.30686626,0.41725716,False
1817,0.25,0.00425,0.2128669,0.09818566,False
1818,0.21025,0.121,0.17236924,0.26716468,False
1819,0.4585,0.89925,0.45036158,1.7115268,False
1820,0.274,0.91675,0.24295966,1.8823062,False
1821,0.95275,0.3755,0.9686618,0.49623674,True
1822,0.51,0.9805,0.5138959,5.4118404,False
1823,0.37875,0.93475,0.35798985,2.134413,False
1824,0.73175,0.3585,0.76020163,0.48199233,True
1825,0.714,0.13675,0.7389427,0.28316164,True
1826,0.97225,0.913,0.9789179,1.8418097,True
1827,0.78525,0.676,0.8223675,0.8836907,True
1828,0.6315,0.98725,0.6456235,7.878078,True
1829,0.63625,0.081,0.64995956,0.22588022,True
1830,0.7425,0.6835,0.77313256,0.8967685,True
1831,0.458,0.5045,0.4502853,0.6324628,False
1832,0.29525,0.59225,0.2680857,0.73292184,False
1833,0.0965,0.214,0.045236707,0.34424564,False
1834,0.0695,0.18275,0.023597017,0.3186372,False
1835,0.7905,0.67925,0.82852197,0.8895357,True
1836,0.62125,0.06,0.63673085,0.20298234,True
1837,0.502,0.326,0.50437325,0.4423494,False
1838,0.73925,0.30025,0.7683978,0.41930574,True
1839,0.767,0.38325,0.8024258,0.50424576,True
1840,0.6005,0.725,0.6140174,0.9980106,True
1841,0.76525,0.28275,0.8002373,0.40532514,True
1842,0.4365,0.3065,0.4262418,0.4246287,False
1843,0.39675,0.1485,0.3730849,0.29170874,False
1844,0.66025,0.97875,0.68057257,4.71103,True
1845,0.84825,0.171,0.8880977,0.30918783,True
1846,0.869,0.4485,0.907093,0.5747774,True
1847,0.22425,0.0045,0.1848724,0.101681165,False
1848,0.16025,0.247,0.10886698,0.37390038,False
1849,0.322,0.02375,0.2946484,0.15383826,False
1850,0.65075,0.43,0.66761136,0.55246145,True
1851,0.05425,0.46575,0.014286499,0.59138376,False
1852,0.05575,0.25925,0.015158791,0.38554502,False
1853,0.60925,0.39475,0.6240759,0.5164162,True
1854,0.82275,0.82375,0.86640716,1.2856137,True
1855,0.94975,0.704,0.96652406,0.9452466,True
1856,0.764,0.42075,0.7990481,0.541913,True
1857,0.3735,0.113,0.35396078,0.25705582,False
1858,0.48075,0.755,0.4793709,1.0700107,False
1859,0.62475,0.95925,0.6402801,2.785887,True
1860,0.09,0.45725,0.0400148,0.58439064,False
1861,0.0315,0.231,0.0031026271,0.35939035,False
1862,0.00775,0.011,3.6911784e-05,0.13189858,False
1863,0.00475,0.394,4.6368114e-06,0.5154072,False
1864,0.3675,0.671,0.34912625,0.8732352,False
1865,0.3285,0.474,0.3043578,0.60012716,False
1866,0.87225,0.75675,0.9108811,1.0725436,True
1867,0.41625,0.2745,0.39614064,0.39787278,False
1868,0.1585,0.42175,0.10670387,0.543086,False
1869,0.03975,0.313,0.0060324017,0.4289723,False
1870,0.03125,0.8315,0.0030700213,1.3214595,False
1871,0.78225,0.57775,0.8182271,0.7189592,True
1872,0.961,0.7335,0.9735886,1.0138036,True
1873,0.70575,0.397,0.72965103,0.51910704,True
1874,0.88475,0.4885,0.92109096,0.61578137,True
1875,0.394,0.79125,0.3708076,1.1692749,False
1876,0.51175,0.96925,0.5175752,3.373093,False
1877,0.5095,0.94375,0.5133971,2.2667274,False
1878,0.74175,0.51275,0.77178645,0.64067763,True
1879,0.9275,0.656,0.9533495,0.84577477,True
1880,0.7315,0.1885,0.760146,0.3224927,True
1881,0.841,0.27475,0.8854461,0.39817503,True
1882,0.72425,0.40725,0.75312734,0.5294752,True
1883,0.64975,0.66475,0.66649264,0.861833,True
1884,0.94375,0.53325,0.9627362,0.66242427,True
1885,0.732,0.1375,0.76053244,0.28389713,True
1886,0.534,0.13775,0.54144126,0.2840282,False
1887,0.271,0.027,0.2406763,0.15642123,False
1888,0.884,0.8905,0.9206233,1.6325355,True
1889,0.64575,0.71125,0.66170394,0.9651553,True
1890,0.50425,0.866,0.50758356,1.4801553,False
1891,0.81975,0.12075,0.8629992,0.26653555,True
1892,0.62225,0.551,0.63799584,0.6860559,True
1893,0.8895,0.06825,0.92551434,0.21130943,True
1894,0.242,0.42325,0.2039784,0.54408044,False
1895,0.30025,0.28675,0.27238324,0.40783557,False
1896,0.12875,0.203,0.07743432,0.33537453,False
1897,0.11125,0.43925,0.060734652,0.5657044,False
1898,0.16,0.5395,0.10877666,0.6692991,False
1899,0.11075,0.41875,0.060557514,0.53949356,False
1900,0.54225,0.764,0.5511227,1.088865,False
1901,0.343,0.262,0.31912556,0.38719898,False
1902,0.166,0.51725,0.11968956,0.64620376,False
1903,0.68775,0.49725,0.7106377,0.62563586,True
1904,0.40275,0.031,0.37895703,0.16232441,False
1905,0.23925,0.17625,0.20110129,0.3132068,False
1906,0.3355,0.06975,0.3103542,0.21383768,False
1907,0.0545,0.594,0.014465648,0.7350679,False
1908,0.55925,0.5695,0.5736295,0.70989156,False
1909,0.445,0.001,0.43506852,0.081056476,False
1910,0.23875,0.48675,0.20044233,0.6145812,False
1911,0.346,0.5285,0.3241458,0.65840644,False
1912,0.71975,0.4555,0.74700624,0.58265215,True
1913,0.7525,0.00625,0.7865813,0.11307179,True
1914,0.45275,0.36725,0.44340697,0.4900577,False
1915,0.508,0.307,0.5109994,0.42499214,False
1916,0.75375,0.9095,0.7877562,1.7926837,True
1917,0.82425,0.15225,0.86865443,0.29549727,True
1918,0.62425,0.025,0.63999367,0.15499221,True
1919,0.328,0.041,0.3040248,0.17893504,False
1920,0.86125,0.038,0.9013664,0.172129,True
1921,0.119,0.374,0.06834305,0.49533436,False
1922,0.03375,0.43775,0.0040722815,0.563762,False
1923,0.77475,0.853,0.81059957,1.4275712,True
1924,0.746,0.5835,0.7787656,0.7262534,True
1925,0.23025,0.65775,0.19188164,0.8499229,False
1926,0.415,0.51475,0.39423347,0.6433825,False
1927,0.66,0.79525,0.68052274,1.1833631,True
1928,0.7875,0.7865,0.82562184,1.1559485,True
1929,0.74575,0.85325,0.77854913,1.4285325,True
1930,0.43125,0.016,0.41871363,0.14062935,False
1931,0.42925,0.12275,0.4149147,0.26945156,False
1932,0.1315,0.273,0.07928766,0.39683864,False
1933,0.11,0.41825,0.060235508,0.53934187,False
1934,0.11375,0.55,0.06314144,0.6841315,False
1935,0.9135,0.86325,0.94538546,1.4629662,True
1936,0.544,0.91525,0.5531077,1.8699422,False
1937,0.3725,0.12675,0.3536334,0.2739708,False
1938,0.985,0.44875,0.9881967,0.5748135,True
1939,0.53125,0.58625,0.5394285,0.72879565,False
1940,0.35725,0.29825,0.33936357,0.41774333,False
1941,0.3515,0.19125,0.33218256,0.32473797,False
1942,0.46825,0.47575,0.45993438,0.601764,False
1943,0.44125,0.41375,0.4308384,0.5346442,False
1944,0.87825,0.90275,0.91678125,1.7381924,True
1945,0.21925,0.812,0.18069533,1.2346745,False
1946,0.1555,0.6075,0.10429335,0.75610965,False
1947,0.626,0.76525,0.6413849,1.0932875,True
1948,0.73825,0.84825,0.7679772,1.4085623,True
1949,0.937,0.7745,0.9597591,1.1216463,True
1950,0.66125,0.30425,0.6809462,0.42259148,True
1951,0.527,0.779,0.53403383,1.1327192,False
1952,0.75225,0.60275,0.78623134,0.7502182,True
1953,0.51025,0.44925,0.5139595,0.57526714,False
1954,0.21475,0.4535,0.17696758,0.5801377,False
1955,0.596,0.276,0.6091032,0.3990332,True
1956,0.79825,0.9495,0.83988774,2.437644,True
1957,0.291,0.5355,0.2631419,0.6657915,False
1958,0.17675,0.47175,0.13023072,0.5981735,False
1959,0.10525,0.27525,0.054102406,0.39876157,False
1960,0.2835,0.61525,0.25476205,0.76893795,False
1961,0.117,0.419,0.066160664,0.5396767,False
1962,0.73675,0.814,0.7665453,1.2399282,True
1963,0.56125,0.93275,0.5768258,2.1121292,False
1964,0.7625,0.402,0.7970757,0.5234904,True
1965,0.74025,0.979,0.77021545,4.7119703,True
1966,0.371,0.83325,0.3525209,1.3308089,False
1967,0.80375,0.38475,0.8454636,0.50609446,True
1968,0.53875,0.533,0.5479021,0.6624198,False
1969,0.59275,0.6995,0.6063385,0.9310799,False
1970,0.51525,0.467,0.52053344,0.59358186,False
1971,0.49275,0.22775,0.49125266,0.35716322,False
1972,0.09775,0.00675,0.046461016,0.12015476,False
1973,0.066,0.477,0.02165018,0.6026641,False
1974,0.06025,0.09925,0.017923208,0.24528751,False
1975,0.05225,0.275,0.012714822,0.39861754,False
1976,0.60525,0.44775,0.618132,0.5743704,True
1977,0.40925,0.1975,0.38840377,0.3305289,False
